gt_0,gt_1,gt_2,gt_3,gt_4,gt_5,gt_6,gt_7,gt_8,gt_9,gt_10,gt_11,gt_12,gt_13,gt_14,gt_15,gt_16,gt_17,gt_18,gt_19,gt_20,gt_21,gt_22,gt_23,gt_24,gt_25,gt_26,gt_27,gt_28,gt_29,gt_30,gt_31,gt_32,gt_33,gt_34,gt_35,gt_36,gt_37,gt_38,gt_39,gt_40,gt_41,gt_42,gt_43,gt_44,gt_45,gt_46,gt_47,gt_48,gt_49,gt_50,gt_51,gt_52,gt_53,kq_0,kq_1,kq_2,kq_3,kq_4,kq_5,kq_6,kq_7,kq_8,kq_9,kq_10,kq_11,kq_12,kq_13,kq_14,kq_15,kq_16,kq_17,kq_18,kq_19,kq_20,kq_21,kq_22,kq_23,kq_24,kq_25,kq_26
67617,54083,70006,04609,47630,65905,31256,55693,85433,3649,3649,6217,6462,9507,4649,9025,5505,1021,1233,7526,088,943,019,43,52,22,09,34062,78556,07801,53366,32938,84131,33243,07236,33621,6033,6033,7665,2406,5133,8076,4920,6244,9094,1730,1667,847,889,942,52,70,54,01,82,51,46,74,09,77,81,20,28,11,11,04,70,20,87,76,28,74,80,33,22,13,79,98,72,42,92
34062,78556,07801,53366,32938,84131,33243,07236,33621,6033,6033,7665,2406,5133,8076,4920,6244,9094,1730,1667,847,889,942,52,70,54,01,80610,03759,58529,27901,87750,04530,20095,82559,43879,7683,7683,2120,7609,2696,0326,0845,6960,4487,5299,0630,438,166,639,19,78,49,67,16,55,62,73,97,28,27,48,67,38,38,14,27,04,94,46,34,37,52,58,21,31,02,16,38,31,22
80610,03759,58529,27901,87750,04530,20095,82559,43879,7683,7683,2120,7609,2696,0326,0845,6960,4487,5299,0630,438,166,639,19,78,49,67,46982,96351,95546,36874,03009,92477,73681,08620,24628,0611,0611,2804,5970,9420,0687,3476,1228,9874,8980,3333,222,513,779,98,72,42,92,36,90,98,78,66,87,36,61,79,39,39,06,10,97,81,31,34,99,36,20,41,07,48,25,35,52,46
46982,96351,95546,36874,03009,92477,73681,08620,24628,0611,0611,2804,5970,9420,0687,3476,1228,9874,8980,3333,222,513,779,98,72,42,92,01316,06155,25162,84573,08797,73728,77527,59948,75867,8238,8238,9814,9427,0704,5194,6446,0134,9337,3152,2658,321,431,902,16,38,31,22,51,90,85,93,22,79,53,43,64,78,78,53,23,59,24,86,95,43,38,50,42,85,92,10,92,90,09
01316,06155,25162,84573,08797,73728,77527,59948,75867,8238,8238,9814,9427,0704,5194,6446,0134,9337,3152,2658,321,431,902,16,38,31,22,74236,22390,94698,06978,00766,42787,14336,24561,48779,4639,4639,2606,4710,7097,4181,9731,1034,0399,5836,1720,541,607,548,25,35,52,46,20,82,56,57,78,08,15,14,90,66,66,19,90,00,37,52,81,71,74,46,52,26,12,78,29,76,28
74236,22390,94698,06978,00766,42787,14336,24561,48779,4639,4639,2606,4710,7097,4181,9731,1034,0399,5836,1720,541,607,548,25,35,52,46,36351,57190,82085,17293,54622,94979,94853,35043,37664,3878,3878,3953,8623,9459,1924,6386,8595,8743,7738,8050,742,485,492,10,92,90,09,29,78,27,89,36,50,79,19,49,17,17,56,75,56,92,19,42,71,68,30,61,58,37,10,53,36,64
36351,57190,82085,17293,54622,94979,94853,35043,37664,3878,3878,3953,8623,9459,1924,6386,8595,8743,7738,8050,742,485,492,10,92,90,09,66720,47882,19356,60457,78378,95308,83715,23314,50690,7766,7766,6519,9890,6100,2237,2952,7581,6671,1874,5846,752,426,312,78,29,76,28,35,61,43,97,53,68,02,71,85,21,21,65,74,87,28,88,55,49,43,96,04,26,37,86,91,00,55
66720,47882,19356,60457,78378,95308,83715,23314,50690,7766,7766,6519,9890,6100,2237,2952,7581,6671,1874,5846,752,426,312,78,29,76,28,67229,25778,32027,27889,07636,79150,57279,24619,02049,4617,4617,4756,0475,0856,2592,0619,0042,0371,9868,3630,361,458,037,10,53,36,64,29,04,80,38,87,90,85,51,31,01,01,84,56,35,53,24,27,22,86,12,59,60,48,76,51,95,79
67229,25778,32027,27889,07636,79150,57279,24619,02049,4617,4617,4756,0475,0856,2592,0619,0042,0371,9868,3630,361,458,037,10,53,36,64,44435,95361,32743,77297,45653,44668,14502,51671,45385,9221,9221,5165,9374,1987,3928,6088,8155,2749,3543,6596,404,726,937,86,91,00,55,27,19,17,28,49,57,52,28,70,39,39,82,84,02,46,42,29,52,16,78,89,58,47,32,27,98,06
44435,95361,32743,77297,45653,44668,14502,51671,45385,9221,9221,5165,9374,1987,3928,6088,8155,2749,3543,6596,404,726,937,86,91,00,55,61129,69904,71780,01538,21787,54690,70085,91151,57731,0101,0101,6384,1856,7735,1653,2824,2027,9922,1686,8012,059,160,648,76,51,95,79,75,17,75,79,08,55,85,99,40,11,11,80,08,32,06,40,99,89,95,87,17,51,70,33,07,54,19
61129,69904,71780,01538,21787,54690,70085,91151,57731,0101,0101,6384,1856,7735,1653,2824,2027,9922,1686,8012,059,160,648,76,51,95,79,58827,67119,20017,74828,15849,42557,70152,05128,97170,4839,4839,9882,7284,5102,6746,0342,7729,9252,7816,7478,789,958,247,32,27,98,06,70,00,41,24,01,67,58,81,55,41,41,16,56,98,52,90,11,16,11,43,25,44,56,59,77,50,98
58827,67119,20017,74828,15849,42557,70152,05128,97170,4839,4839,9882,7284,5102,6746,0342,7729,9252,7816,7478,789,958,247,32,27,98,06,77775,02917,92075,95679,34008,02955,63385,53599,00340,1211,1211,2080,8508,2732,1906,5140,1899,1189,5095,4187,217,051,670,33,07,54,19,70,22,83,61,64,17,81,09,08,08,08,84,72,72,86,21,05,97,46,92,67,93,88,47,65,22,09
77775,02917,92075,95679,34008,02955,63385,53599,00340,1211,1211,2080,8508,2732,1906,5140,1899,1189,5095,4187,217,051,670,33,07,54,19,11070,81900,93541,83224,78501,89467,62358,98881,75755,2841,2841,6916,5056,5898,8252,4890,6811,0216,2411,2043,525,144,656,59,77,50,98,60,82,67,28,97,79,81,30,74,06,06,02,17,09,56,04,30,77,03,83,11,16,49,58,22,80,41
11070,81900,93541,83224,78501,89467,62358,98881,75755,2841,2841,6916,5056,5898,8252,4890,6811,0216,2411,2043,525,144,656,59,77,50,98,25470,33022,49883,27761,64764,51517,66381,17009,94508,9508,9508,1684,8272,4872,2786,4221,8805,1397,0746,4892,167,893,588,47,65,22,09,83,12,37,74,94,93,87,42,90,60,60,38,00,33,03,77,91,55,50,60,34,05,64,09,15,47,36
25470,33022,49883,27761,64764,51517,66381,17009,94508,9508,9508,1684,8272,4872,2786,4221,8805,1397,0746,4892,167,893,588,47,65,22,09,73860,79082,31767,70928,45597,84179,73981,16230,77374,9406,9406,1002,0017,4909,7556,3704,8630,9277,5903,9583,511,516,149,58,22,80,41,91,97,17,80,42,10,94,41,71,16,16,47,23,77,14,75,20,70,13,47,33,74,90,88,89,21,20
73860,79082,31767,70928,45597,84179,73981,16230,77374,9406,9406,1002,0017,4909,7556,3704,8630,9277,5903,9583,511,516,149,58,22,80,41,83783,39712,10337,75074,93094,01693,45387,10142,54790,6360,6360,3038,9900,8733,8903,7577,8891,0655,3150,9260,134,805,364,09,15,47,36,69,76,22,64,12,64,72,34,80,77,77,86,54,93,21,71,93,86,55,95,31,55,86,32,64,28,07
83783,39712,10337,75074,93094,01693,45387,10142,54790,6360,6360,3038,9900,8733,8903,7577,8891,0655,3150,9260,134,805,364,09,15,47,36,78091,01297,71417,61080,04842,93710,37494,33041,25071,4416,4416,4647,7523,8077,7514,5375,1420,8770,1813,4547,633,374,690,88,89,21,20,16,57,62,87,35,13,97,86,19,49,49,93,45,28,41,28,90,48,28,26,17,88,18,36,09,56,74
78091,01297,71417,61080,04842,93710,37494,33041,25071,4416,4416,4647,7523,8077,7514,5375,1420,8770,1813,4547,633,374,690,88,89,21,20,77969,17076,84622,23564,90812,24864,85572,27434,05880,4577,4577,5886,8354,4593,7821,0471,2893,5786,2055,7995,631,555,586,32,64,28,07,90,08,24,93,30,17,93,24,08,92,92,37,71,62,00,47,79,94,15,76,42,48,11,68,65,15,60
77969,17076,84622,23564,90812,24864,85572,27434,05880,4577,4577,5886,8354,4593,7821,0471,2893,5786,2055,7995,631,555,586,32,64,28,07,03116,23757,55962,84187,56135,29413,58697,29486,81019,1149,1149,3493,1445,0328,1141,9928,3090,2848,8728,9826,017,988,818,36,09,56,74,08,09,00,00,28,48,40,07,26,56,56,66,19,33,06,72,90,93,80,83,84,04,47,43,90,87,20
03116,23757,55962,84187,56135,29413,58697,29486,81019,1149,1149,3493,1445,0328,1141,9928,3090,2848,8728,9826,017,988,818,36,09,56,74,28890,64908,02124,88693,23230,59817,27693,80024,64008,3792,3792,1337,6871,6362,2900,6147,8579,3594,7515,0676,342,048,111,68,65,15,60,89,41,39,26,73,61,88,78,60,36,36,82,41,20,96,39,62,23,03,68,16,91,18,20,06,28,41
28890,64908,02124,88693,23230,59817,27693,80024,64008,3792,3792,1337,6871,6362,2900,6147,8579,3594,7515,0676,342,048,111,68,65,15,60,20508,40309,98200,33400,66728,67248,56140,73707,62226,3056,3056,2166,4819,0233,0706,0772,8290,2393,9380,9583,084,804,547,43,90,87,20,02,47,37,01,91,34,61,81,58,82,82,11,94,42,04,99,50,41,18,43,61,00,50,97,52,25,37
20508,40309,98200,33400,66728,67248,56140,73707,62226,3056,3056,2166,4819,0233,0706,0772,8290,2393,9380,9583,084,804,547,43,90,87,20,44789,32941,51939,62426,86373,73661,37988,86178,44560,6936,6936,1482,8941,9520,6696,4039,0762,5323,1903,4668,316,391,618,20,06,28,41,11,88,27,90,08,46,97,35,84,75,75,24,39,86,82,22,25,59,90,08,67,65,57,01,44,98,12
44789,32941,51939,62426,86373,73661,37988,86178,44560,6936,6936,1482,8941,9520,6696,4039,0762,5323,1903,4668,316,391,618,20,06,28,41,70102,04547,46037,31401,98891,70034,10961,31081,36458,9082,9082,5211,7194,7642,0904,3499,7950,8641,0418,0243,961,100,250,97,52,25,37,14,07,79,85,13,91,41,96,01,95,95,13,02,28,50,16,78,68,96,89,15,98,22,05,38,35,59
70102,04547,46037,31401,98891,70034,10961,31081,36458,9082,9082,5211,7194,7642,0904,3499,7950,8641,0418,0243,961,100,250,97,52,25,37,24511,08388,88927,12190,02608,03546,74997,56335,25684,1775,1775,6124,9739,2386,7182,4022,7325,1259,4890,6908,867,065,857,01,44,98,12,86,92,70,82,15,87,43,33,19,73,73,57,70,23,23,21,44,71,79,88,00,83,03,63,08,16,62
24511,08388,88927,12190,02608,03546,74997,56335,25684,1775,1775,6124,9739,2386,7182,4022,7325,1259,4890,6908,867,065,857,01,44,98,12,60814,94807,65879,80885,24813,36791,73941,59296,11601,9395,9395,6913,0302,8928,7050,6416,0678,2468,1296,2489,615,698,622,05,38,35,59,34,81,14,19,34,02,14,69,11,06,06,94,39,41,78,66,80,59,78,39,50,43,08,12,66,04,29
60814,94807,65879,80885,24813,36791,73941,59296,11601,9395,9395,6913,0302,8928,7050,6416,0678,2468,1296,2489,615,698,622,05,38,35,59,06586,88992,09870,08582,45715,02987,22543,98933,57519,3373,3373,4357,6070,4523,6623,6721,1644,3471,7479,2588,600,683,103,63,08,16,62,29,51,90,87,27,99,50,86,89,71,71,12,05,36,37,32,35,22,62,38,48,29,06,07,18,41,35
06586,88992,09870,08582,45715,02987,22543,98933,57519,3373,3373,4357,6070,4523,6623,6721,1644,3471,7479,2588,600,683,103,63,08,16,62,08834,59281,72814,05319,72034,08902,36614,96369,19411,1406,1406,1294,0839,6341,2078,8566,2180,4159,6578,1039,550,843,708,12,66,04,29,88,23,19,63,36,86,44,46,73,42,42,43,97,36,92,44,45,21,66,24,92,87,01,49,33,42,74
08834,59281,72814,05319,72034,08902,36614,96369,19411,1406,1406,1294,0839,6341,2078,8566,2180,4159,6578,1039,550,843,708,12,66,04,29,30629,78151,99590,45587,76427,21299,72150,92686,86789,9471,9471,9312,2405,1836,7137,7332,3335,0922,6462,4138,348,029,206,07,18,41,35,42,85,75,96,55,55,64,74,44,39,39,16,16,94,26,62,94,16,03,74,97,88,15,79,38,13,83
30629,78151,99590,45587,76427,21299,72150,92686,86789,9471,9471,9312,2405,1836,7137,7332,3335,0922,6462,4138,348,029,206,07,18,41,35,51088,14023,06619,48663,77436,24486,40544,99346,02873,6042,6042,0843,6397,2636,1592,0844,9245,7421,4166,3524,592,187,701,49,33,42,74,92,44,61,35,30,00,07,17,32,21,21,50,56,67,55,76,05,85,35,19,67,42,32,65,03,69,10
51088,14023,06619,48663,77436,24486,40544,99346,02873,6042,6042,0843,6397,2636,1592,0844,9245,7421,4166,3524,592,187,701,49,33,42,74,20942,20585,35075,48896,91255,42555,96964,88274,62044,5739,5739,0116,6416,2994,4826,4362,8094,4616,9403,0974,797,288,915,79,38,13,83,97,31,52,58,73,25,23,80,05,22,22,32,15,54,54,26,29,70,57,94,69,19,83,52,83,16,24
20942,20585,35075,48896,91255,42555,96964,88274,62044,5739,5739,0116,6416,2994,4826,4362,8094,4616,9403,0974,797,288,915,79,38,13,83,09592,52844,92361,06335,59230,11100,33507,91217,02232,0521,0521,7350,8656,0667,6455,3876,7405,2985,0335,2019,867,442,932,65,03,69,10,08,55,22,99,30,69,59,68,11,47,47,79,10,26,80,02,09,98,01,40,65,25,85,07,48,04,17
09592,52844,92361,06335,59230,11100,33507,91217,02232,0521,0521,7350,8656,0667,6455,3876,7405,2985,0335,2019,867,442,932,65,03,69,10,57597,30231,47152,94758,24173,39425,73323,80480,79305,6822,6822,5632,4515,7254,0554,8426,4429,7770,2357,3494,069,019,583,52,83,16,24,54,72,53,13,19,98,00,97,89,60,60,17,09,56,87,96,88,58,01,35,12,96,91,67,37,59,11
57597,30231,47152,94758,24173,39425,73323,80480,79305,6822,6822,5632,4515,7254,0554,8426,4429,7770,2357,3494,069,019,583,52,83,16,24,22508,51355,52122,81399,96930,33569,32259,83268,47411,2347,2347,2479,3410,2426,5380,5302,7009,0398,8101,0940,365,125,085,07,48,04,17,31,99,43,48,49,67,36,17,77,83,83,55,68,38,90,06,89,54,14,35,50,36,91,96,01,79,25
22508,51355,52122,81399,96930,33569,32259,83268,47411,2347,2347,2479,3410,2426,5380,5302,7009,0398,8101,0940,365,125,085,07,48,04,17,71154,76972,86553,71613,40019,42698,85600,81597,11389,0860,0860,0117,9809,5756,4887,3896,2588,3158,8401,8135,412,196,891,67,37,59,11,82,51,05,53,11,52,98,59,92,07,07,99,92,51,07,78,82,28,16,57,31,57,70,32,23,34,45
71154,76972,86553,71613,40019,42698,85600,81597,11389,0860,0860,0117,9809,5756,4887,3896,2588,3158,8401,8135,412,196,891,67,37,59,11,38931,42099,09443,44948,84149,74367,50336,32017,35777,9483,9483,2755,6068,7638,9890,4106,5089,2454,8514,2135,050,836,691,96,01,79,25,17,86,79,81,27,49,79,93,98,06,06,49,53,13,90,29,66,09,92,95,62,17,71,78,23,54,64
38931,42099,09443,44948,84149,74367,50336,32017,35777,9483,9483,2755,6068,7638,9890,4106,5089,2454,8514,2135,050,836,691,96,01,79,25,91382,37651,63205,39553,64511,42752,08998,58959,14592,8407,8407,1399,7392,6051,4007,4878,8482,3228,5216,2257,231,457,670,32,23,34,45,63,11,37,23,81,31,86,72,13,11,11,00,21,12,04,70,02,38,72,89,14,64,41,95,97,23,39
91382,37651,63205,39553,64511,42752,08998,58959,14592,8407,8407,1399,7392,6051,4007,4878,8482,3228,5216,2257,231,457,670,32,23,34,45,63717,68586,28579,09181,69627,85349,96179,76393,80298,3806,3806,7649,8953,1113,9690,5129,9966,4809,3192,4095,862,117,471,78,23,54,64,62,52,87,66,02,56,29,03,15,71,71,46,71,92,32,35,05,93,95,71,28,12,33,42,81,03,87
63717,68586,28579,09181,69627,85349,96179,76393,80298,3806,3806,7649,8953,1113,9690,5129,9966,4809,3192,4095,862,117,471,78,23,54,64,45563,38211,20937,32223,31881,13631,48786,42172,28213,0111,0111,1000,8121,9412,2904,4170,0402,8438,3172,9489,114,064,041,95,97,23,39,12,01,79,79,69,01,06,91,59,34,34,43,96,56,65,03,75,90,71,48,44,29,87,23,97,63,01
45563,38211,20937,32223,31881,13631,48786,42172,28213,0111,0111,1000,8121,9412,2904,4170,0402,8438,3172,9489,114,064,041,95,97,23,39,14362,38252,63687,65066,45102,19956,15629,04103,72915,5571,5571,9646,7871,9392,3032,4535,0105,8993,6895,5871,028,512,633,42,81,03,87,11,04,23,25,95,99,57,08,56,30,30,13,12,55,67,80,82,64,00,70,93,92,19,03,06,00,71
14362,38252,63687,65066,45102,19956,15629,04103,72915,5571,5571,9646,7871,9392,3032,4535,0105,8993,6895,5871,028,512,633,42,81,03,87,86012,32501,65179,29479,10769,14801,70706,67691,14159,9534,9534,1043,8496,8956,5165,5403,4675,4690,0671,1348,944,629,987,23,97,63,01,36,39,99,88,90,10,55,56,92,84,84,28,22,19,83,15,89,32,54,59,64,95,24,65,35,36,49
86012,32501,65179,29479,10769,14801,70706,67691,14159,9534,9534,1043,8496,8956,5165,5403,4675,4690,0671,1348,944,629,987,23,97,63,01,57611,53204,45723,66225,78295,29499,34657,73208,35456,5230,5230,8213,6912,3355,6467,6380,0682,3164,7900,6970,993,992,119,03,06,00,71,17,82,47,75,59,08,44,01,83,14,14,56,06,70,01,07,57,39,50,71,40,01,38,21,74,87,38
57611,53204,45723,66225,78295,29499,34657,73208,35456,5230,5230,8213,6912,3355,6467,6380,0682,3164,7900,6970,993,992,119,03,06,00,71,02836,17739,83199,41288,39790,00210,40555,56056,67292,4384,4384,5028,9522,4619,3983,6315,5489,1832,5554,6959,264,195,824,65,35,36,49,96,77,50,96,58,29,59,28,39,84,84,27,08,45,95,91,48,72,91,23,39,61,53,14,30,09,34
02836,17739,83199,41288,39790,00210,40555,56056,67292,4384,4384,5028,9522,4619,3983,6315,5489,1832,5554,6959,264,195,824,65,35,36,49,11617,14482,90947,57775,00159,49308,23844,25801,51183,6814,6814,7456,4506,3570,5801,7707,8657,9139,0350,1071,640,101,838,21,74,87,38,75,75,55,86,60,86,66,68,28,70,70,29,31,68,02,51,18,19,35,45,27,63,09,47,81,65,90
11617,14482,90947,57775,00159,49308,23844,25801,51183,6814,6814,7456,4506,3570,5801,7707,8657,9139,0350,1071,640,101,838,21,74,87,38,18296,78477,45550,43096,96358,95929,36559,75128,57239,2284,2284,1927,2908,2545,5295,6291,5648,2972,2391,3723,439,561,453,14,30,09,34,14,14,74,35,97,81,38,81,89,79,79,21,83,30,39,63,38,71,45,84,82,13,90,30,53,07,50
18296,78477,45550,43096,96358,95929,36559,75128,57239,2284,2284,1927,2908,2545,5295,6291,5648,2972,2391,3723,439,561,453,14,30,09,34,25375,73575,73055,08586,64760,84186,78766,90568,02528,5970,5970,1429,5731,2368,9602,5251,2818,2419,9235,8445,527,063,009,47,81,65,90,58,95,43,43,52,20,48,07,84,72,72,76,19,40,47,86,04,75,58,38,87,55,77,41,59,88,17
25375,73575,73055,08586,64760,84186,78766,90568,02528,5970,5970,1429,5731,2368,9602,5251,2818,2419,9235,8445,527,063,009,47,81,65,90,43614,70914,30674,50335,08197,35081,28938,72281,81989,4179,4179,3921,7083,2930,8839,9763,8038,7671,0545,3184,982,613,290,30,53,07,50,38,35,46,85,48,45,96,08,73,42,42,45,55,72,43,91,01,21,73,25,59,70,79,24,74,05,06
43614,70914,30674,50335,08197,35081,28938,72281,81989,4179,4179,3921,7083,2930,8839,9763,8038,7671,0545,3184,982,613,290,30,53,07,50,12958,48295,79843,42443,58852,52320,45548,90607,29384,1472,1472,0576,9519,7640,0847,6786,5104,0575,4558,7938,687,455,377,41,59,88,17,28,31,44,12,62,45,68,01,16,17,17,41,70,22,55,44,44,37,02,91,40,59,80,84,08,75,46
12958,48295,79843,42443,58852,52320,45548,90607,29384,1472,1472,0576,9519,7640,0847,6786,5104,0575,4558,7938,687,455,377,41,59,88,17,83138,37935,05646,04485,00448,47945,02996,51708,47873,8442,8442,5345,8655,1372,4143,7991,8901,1721,9973,4625,259,070,479,24,74,05,06,28,36,59,99,45,08,59,73,28,39,39,67,43,30,52,75,26,12,52,83,77,38,02,03,25,23,95
83138,37935,05646,04485,00448,47945,02996,51708,47873,8442,8442,5345,8655,1372,4143,7991,8901,1721,9973,4625,259,070,479,24,74,05,06,98628,34931,16344,00912,05262,09945,41868,07101,19916,6017,6017,5041,7570,9522,6455,3444,2944,8637,0302,3091,540,159,680,84,08,75,46,52,71,12,56,11,60,62,75,65,48,48,41,97,06,40,25,44,91,74,83,31,32,23,21,31,17,89
98628,34931,16344,00912,05262,09945,41868,07101,19916,6017,6017,5041,7570,9522,6455,3444,2944,8637,0302,3091,540,159,680,84,08,75,46,40128,22936,71459,13299,44345,17208,35259,45773,20028,3639,3639,5967,4143,2730,6252,4375,6926,3812,2352,0883,177,138,002,03,25,23,95,57,75,09,22,07,69,05,09,76,53,53,47,79,29,89,68,60,21,98,07,65,44,70,06,55,33,21
40128,22936,71459,13299,44345,17208,35259,45773,20028,3639,3639,5967,4143,2730,6252,4375,6926,3812,2352,0883,177,138,002,03,25,23,95,36852,04571,25712,59956,41911,88660,85662,42075,33965,0748,0748,9041,3597,3306,8140,3325,5344,9591,8174,8683,331,832,223,21,31,17,89,14,06,90,68,09,65,26,55,22,86,86,14,28,49,33,22,04,62,65,61,14,51,54,07,12,09,56
36852,04571,25712,59956,41911,88660,85662,42075,33965,0748,0748,9041,3597,3306,8140,3325,5344,9591,8174,8683,331,832,223,21,31,17,89,42857,14375,06709,75922,83807,16469,99805,87209,27076,4953,4953,4747,1879,0929,0789,0968,8960,8321,2898,4007,665,844,170,06,55,33,21,80,83,08,42,13,77,36,45,11,23,23,29,57,05,98,53,97,34,45,41,91,29,88,65,61,04,89
42857,14375,06709,75922,83807,16469,99805,87209,27076,4953,4953,4747,1879,0929,0789,0968,8960,8321,2898,4007,665,844,170,06,55,33,21,59514,53806,16990,48968,79109,03965,34726,11355,93622,3986,3986,2814,6928,6649,1933,2422,5204,2962,8565,5161,414,951,854,07,12,09,56,47,38,51,27,43,12,53,04,84,95,95,62,14,72,18,98,21,41,47,14,18,52,96,00,25,22,27
59514,53806,16990,48968,79109,03965,34726,11355,93622,3986,3986,2814,6928,6649,1933,2422,5204,2962,8565,5161,414,951,854,07,12,09,56,57980,51783,06908,23742,37813,74477,14836,48945,91911,8923,8923,7729,5457,8805,8398,5553,0097,2934,6345,7241,191,129,788,65,61,04,89,48,85,25,07,38,41,44,29,93,71,71,52,32,22,94,43,52,34,17,88,48,51,28,88,03,36,96
57980,51783,06908,23742,37813,74477,14836,48945,91911,8923,8923,7729,5457,8805,8398,5553,0097,2934,6345,7241,191,129,788,65,61,04,89,82147,46138,92251,73827,02843,62712,30353,93904,92084,9195,9195,6462,6314,5272,7018,0698,3121,0441,9947,4814,518,152,396,00,25,22,27,37,61,42,11,04,93,10,98,47,14,14,45,84,64,40,52,55,49,03,98,57,79,39,04,52,47,07
82147,46138,92251,73827,02843,62712,30353,93904,92084,9195,9195,6462,6314,5272,7018,0698,3121,0441,9947,4814,518,152,396,00,25,22,27,30548,06085,25925,06707,13938,39041,22844,61529,33993,5171,5171,6252,7932,4922,9494,8343,5052,7734,4017,7488,648,651,628,88,03,36,96,01,13,16,29,11,75,01,22,92,29,29,48,09,70,05,61,26,67,60,56,95,96,76,52,29,37,39
30548,06085,25925,06707,13938,39041,22844,61529,33993,5171,5171,6252,7932,4922,9494,8343,5052,7734,4017,7488,648,651,628,88,03,36,96,72437,05561,71542,25911,49204,74593,32110,40098,73747,3014,3014,7045,9484,0164,3140,9652,3555,3449,5203,9398,957,879,639,04,52,47,07,80,11,16,70,10,48,37,97,05,51,51,60,55,57,07,11,87,21,23,63,06,69,60,58,24,95,88
72437,05561,71542,25911,49204,74593,32110,40098,73747,3014,3014,7045,9484,0164,3140,9652,3555,3449,5203,9398,957,879,639,04,52,47,07,95501,48913,20016,80029,01211,88975,49601,90522,92292,8229,8229,7048,2809,5870,2405,1561,2426,7167,7660,9456,195,696,176,52,29,37,39,54,99,05,39,64,90,34,94,13,48,48,41,53,76,48,06,36,66,22,88,76,55,72,74,39,50,36
95501,48913,20016,80029,01211,88975,49601,90522,92292,8229,8229,7048,2809,5870,2405,1561,2426,7167,7660,9456,195,696,176,52,29,37,39,30880,34811,92416,40570,47210,66548,07837,23197,14805,9251,9251,7860,2755,5957,4707,2111,5087,5121,6123,7763,106,469,960,58,24,95,88,35,88,64,14,14,36,35,89,40,70,70,79,28,35,75,88,73,85,09,13,48,52,23,08,92,33,34
30880,34811,92416,40570,47210,66548,07837,23197,14805,9251,9251,7860,2755,5957,4707,2111,5087,5121,6123,7763,106,469,960,58,24,95,88,57454,69699,06505,98439,12864,01190,01334,28994,67713,1948,1948,0441,9953,9176,7548,9706,0436,7866,0522,5688,376,955,872,74,39,50,36,41,73,10,70,79,18,02,15,20,76,76,77,57,99,38,96,88,62,02,11,67,09,48,15,73,13,14
57454,69699,06505,98439,12864,01190,01334,28994,67713,1948,1948,0441,9953,9176,7548,9706,0436,7866,0522,5688,376,955,872,74,39,50,36,81535,47488,45464,83514,74514,89336,09735,78389,50940,7370,7370,3179,8128,5535,6075,6188,1273,5285,6209,9113,148,752,523,08,92,33,34,16,56,69,19,33,57,59,08,55,05,05,24,74,01,01,61,00,80,85,26,19,93,52,79,66,04,62
81535,47488,45464,83514,74514,89336,09735,78389,50940,7370,7370,3179,8128,5535,6075,6188,1273,5285,6209,9113,148,752,523,08,92,33,34,47441,25173,26810,40670,93879,97018,48402,69615,09720,5776,5776,2277,5857,8599,8038,0196,1588,9062,7102,9011,567,109,648,15,73,13,14,59,80,12,74,06,19,31,85,06,90,90,99,30,38,44,43,99,61,12,84,88,27,52,83,61,90,23
47441,25173,26810,40670,93879,97018,48402,69615,09720,5776,5776,2277,5857,8599,8038,0196,1588,9062,7102,9011,567,109,648,15,73,13,14,49316,79556,05269,15619,39433,92157,91159,64608,36155,4305,4305,5724,1874,4801,9701,9161,4600,8380,8185,9026,919,693,452,79,66,04,62,82,97,35,57,14,81,95,68,31,96,96,16,86,83,91,16,48,00,42,58,48,67,08,86,64,24,88
49316,79556,05269,15619,39433,92157,91159,64608,36155,4305,4305,5724,1874,4801,9701,9161,4600,8380,8185,9026,919,693,452,79,66,04,62,67659,14080,10512,26074,53006,71219,29831,95485,40806,1790,1790,4999,7730,3038,6244,4143,2399,0261,1812,5684,488,227,752,83,61,90,23,96,10,90,46,35,20,82,70,02,68,68,84,83,33,64,57,23,45,36,74,97,15,75,18,52,75,97
67659,14080,10512,26074,53006,71219,29831,95485,40806,1790,1790,4999,7730,3038,6244,4143,2399,0261,1812,5684,488,227,752,83,61,90,23,77882,52797,53835,67957,54814,28981,43295,60868,88431,1396,1396,4816,3686,2683,6691,2316,4348,4900,8042,9458,048,667,108,86,64,24,88,48,23,45,75,04,86,21,27,88,69,69,69,60,13,54,88,25,54,82,20,37,92,39,38,64,16,45
77882,52797,53835,67957,54814,28981,43295,60868,88431,1396,1396,4816,3686,2683,6691,2316,4348,4900,8042,9458,048,667,108,86,64,24,88,76496,95110,87190,62346,18535,80420,74382,87870,57902,9468,9468,6884,6683,1833,1164,8957,8223,1045,2436,4874,897,915,375,18,52,75,97,05,59,90,83,10,26,90,38,53,51,51,54,30,65,35,88,16,33,84,85,02,03,44,80,28,88,01
76496,95110,87190,62346,18535,80420,74382,87870,57902,9468,9468,6884,6683,1833,1164,8957,8223,1045,2436,4874,897,915,375,18,52,75,97,17448,89523,99645,89475,22204,53986,09621,36927,36188,0869,0869,9369,1260,8113,6654,0988,9825,8654,9982,1620,637,192,639,38,64,16,45,83,82,48,53,03,48,19,86,89,71,71,00,30,81,60,51,24,80,01,54,39,12,55,44,91,83,45
