gt_0,gt_1,gt_2,gt_3,gt_4,gt_5,gt_6,gt_7,gt_8,gt_9,gt_10,gt_11,gt_12,gt_13,gt_14,gt_15,gt_16,gt_17,gt_18,gt_19,gt_20,gt_21,gt_22,gt_23,gt_24,gt_25,gt_26,gt_27,gt_28,gt_29,gt_30,gt_31,gt_32,gt_33,gt_34,gt_35,gt_36,gt_37,gt_38,gt_39,gt_40,gt_41,gt_42,gt_43,gt_44,gt_45,gt_46,gt_47,gt_48,gt_49,gt_50,gt_51,gt_52,gt_53,kq_0,kq_1,kq_2,kq_3,kq_4,kq_5,kq_6,kq_7,kq_8,kq_9,kq_10,kq_11,kq_12,kq_13,kq_14,kq_15,kq_16,kq_17,kq_18,kq_19,kq_20,kq_21,kq_22,kq_23,kq_24,kq_25,kq_26
48319,53019,59429,91748,08233,63136,85840,76466,45338,4091,4091,4957,2152,8060,8322,8264,9744,3474,2491,1062,349,799,164,70,31,93,83,19640,50576,71187,68099,40352,53320,45756,74599,97405,4336,4336,4243,5099,3698,6988,6117,9223,2181,7486,3164,241,365,669,48,94,22,74,64308,39425,92148,38543,33373,80599,98461,12795,49393,1971,1971,8602,8764,0704,3056,3914,9678,2491,0471,9975,377,479,624,39,09,12,88
19640,50576,71187,68099,40352,53320,45756,74599,97405,4336,4336,4243,5099,3698,6988,6117,9223,2181,7486,3164,241,365,669,48,94,22,74,52049,32103,71765,05208,52210,50847,56116,84332,67608,2811,2811,4597,9126,6512,6191,6271,9227,0605,6847,0238,986,558,840,33,07,01,16,93788,28935,47843,79818,48389,84970,80259,03971,45929,3452,3452,9432,8153,1596,5990,4460,9951,3746,9340,0104,525,135,084,00,07,31,05
52049,32103,71765,05208,52210,50847,56116,84332,67608,2811,2811,4597,9126,6512,6191,6271,9227,0605,6847,0238,986,558,840,33,07,01,16,64308,39425,92148,38543,33373,80599,98461,12795,49393,1971,1971,8602,8764,0704,3056,3914,9678,2491,0471,9975,377,479,624,39,09,12,88,00964,81705,63977,61734,56809,90352,70613,52489,29909,4464,4464,3704,0154,0602,7754,5204,3393,0935,8451,3935,987,288,609,05,57,60,47
64308,39425,92148,38543,33373,80599,98461,12795,49393,1971,1971,8602,8764,0704,3056,3914,9678,2491,0471,9975,377,479,624,39,09,12,88,93788,28935,47843,79818,48389,84970,80259,03971,45929,3452,3452,9432,8153,1596,5990,4460,9951,3746,9340,0104,525,135,084,00,07,31,05,49197,76534,11538,54319,08631,75616,64415,48820,89157,3568,3568,7340,4886,3451,9035,4087,7573,3260,1308,5209,711,306,282,84,76,11,42
93788,28935,47843,79818,48389,84970,80259,03971,45929,3452,3452,9432,8153,1596,5990,4460,9951,3746,9340,0104,525,135,084,00,07,31,05,00964,81705,63977,61734,56809,90352,70613,52489,29909,4464,4464,3704,0154,0602,7754,5204,3393,0935,8451,3935,987,288,609,05,57,60,47,66915,12941,16217,84509,25721,63432,69347,08709,43384,9233,9233,2993,4562,2952,1952,5675,6548,5886,6648,3738,673,374,020,93,86,70,68
00964,81705,63977,61734,56809,90352,70613,52489,29909,4464,4464,3704,0154,0602,7754,5204,3393,0935,8451,3935,987,288,609,05,57,60,47,49197,76534,11538,54319,08631,75616,64415,48820,89157,3568,3568,7340,4886,3451,9035,4087,7573,3260,1308,5209,711,306,282,84,76,11,42,24453,35025,93208,15040,22315,35565,97401,82048,00359,2726,2726,1616,2717,5531,8903,5614,7420,3175,7046,1820,827,551,154,23,69,71,82
49197,76534,11538,54319,08631,75616,64415,48820,89157,3568,3568,7340,4886,3451,9035,4087,7573,3260,1308,5209,711,306,282,84,76,11,42,66915,12941,16217,84509,25721,63432,69347,08709,43384,9233,9233,2993,4562,2952,1952,5675,6548,5886,6648,3738,673,374,020,93,86,70,68,51845,79786,68693,00853,69907,27997,17419,24327,13924,2088,2088,1762,0935,7196,2590,2231,7424,1343,7558,8142,627,160,428,20,46,13,59
66915,12941,16217,84509,25721,63432,69347,08709,43384,9233,9233,2993,4562,2952,1952,5675,6548,5886,6648,3738,673,374,020,93,86,70,68,24453,35025,93208,15040,22315,35565,97401,82048,00359,2726,2726,1616,2717,5531,8903,5614,7420,3175,7046,1820,827,551,154,23,69,71,82,50040,39748,64849,99027,86021,84601,56046,54579,83194,6780,6780,9904,6715,2361,7903,9445,4167,4120,0307,5249,457,577,275,36,98,33,27
24453,35025,93208,15040,22315,35565,97401,82048,00359,2726,2726,1616,2717,5531,8903,5614,7420,3175,7046,1820,827,551,154,23,69,71,82,51845,79786,68693,00853,69907,27997,17419,24327,13924,2088,2088,1762,0935,7196,2590,2231,7424,1343,7558,8142,627,160,428,20,46,13,59,81156,02127,46925,25167,46205,11154,61997,37710,74555,1739,1739,3946,1557,5890,2790,5802,5337,4515,4985,7511,059,104,890,29,34,82,99
51845,79786,68693,00853,69907,27997,17419,24327,13924,2088,2088,1762,0935,7196,2590,2231,7424,1343,7558,8142,627,160,428,20,46,13,59,50040,39748,64849,99027,86021,84601,56046,54579,83194,6780,6780,9904,6715,2361,7903,9445,4167,4120,0307,5249,457,577,275,36,98,33,27,45562,73735,01598,69120,14923,54953,00078,04375,36129,5412,5412,1769,9289,6342,5164,4836,2482,5869,0898,3095,097,055,585,20,36,01,24
50040,39748,64849,99027,86021,84601,56046,54579,83194,6780,6780,9904,6715,2361,7903,9445,4167,4120,0307,5249,457,577,275,36,98,33,27,81156,02127,46925,25167,46205,11154,61997,37710,74555,1739,1739,3946,1557,5890,2790,5802,5337,4515,4985,7511,059,104,890,29,34,82,99,21588,03788,52146,59004,44173,47812,62516,29339,20347,0479,0479,7854,7731,1964,6817,8567,9628,2095,9923,4249,939,863,933,79,92,13,71
81156,02127,46925,25167,46205,11154,61997,37710,74555,1739,1739,3946,1557,5890,2790,5802,5337,4515,4985,7511,059,104,890,29,34,82,99,45562,73735,01598,69120,14923,54953,00078,04375,36129,5412,5412,1769,9289,6342,5164,4836,2482,5869,0898,3095,097,055,585,20,36,01,24,59077,60870,44532,40380,46807,12001,03419,30123,62780,3932,3932,8318,9210,4290,8393,3883,1102,2656,4860,8068,888,948,794,37,17,59,78
45562,73735,01598,69120,14923,54953,00078,04375,36129,5412,5412,1769,9289,6342,5164,4836,2482,5869,0898,3095,097,055,585,20,36,01,24,21588,03788,52146,59004,44173,47812,62516,29339,20347,0479,0479,7854,7731,1964,6817,8567,9628,2095,9923,4249,939,863,933,79,92,13,71,32963,57442,22529,01533,34923,79583,27961,68131,32927,2738,2738,6215,9018,0622,7387,6120,9926,5658,8499,0672,763,207,045,75,77,88,82
21588,03788,52146,59004,44173,47812,62516,29339,20347,0479,0479,7854,7731,1964,6817,8567,9628,2095,9923,4249,939,863,933,79,92,13,71,59077,60870,44532,40380,46807,12001,03419,30123,62780,3932,3932,8318,9210,4290,8393,3883,1102,2656,4860,8068,888,948,794,37,17,59,78,93143,33294,36194,84505,05854,87834,78812,97640,23718,8272,8272,7889,8599,5444,6743,0476,7810,6371,2971,7325,687,928,176,03,94,63,00
59077,60870,44532,40380,46807,12001,03419,30123,62780,3932,3932,8318,9210,4290,8393,3883,1102,2656,4860,8068,888,948,794,37,17,59,78,32963,57442,22529,01533,34923,79583,27961,68131,32927,2738,2738,6215,9018,0622,7387,6120,9926,5658,8499,0672,763,207,045,75,77,88,82,91720,46238,85437,02342,96158,19088,21463,57310,53332,6645,6645,5537,5400,7620,9674,5497,9306,9920,5132,4091,126,655,658,34,90,96,19
32963,57442,22529,01533,34923,79583,27961,68131,32927,2738,2738,6215,9018,0622,7387,6120,9926,5658,8499,0672,763,207,045,75,77,88,82,93143,33294,36194,84505,05854,87834,78812,97640,23718,8272,8272,7889,8599,5444,6743,0476,7810,6371,2971,7325,687,928,176,03,94,63,00,96177,66140,94217,08508,36240,17987,67583,17113,10151,9808,9808,3449,4965,4217,2257,5977,4953,3851,1657,1320,574,130,069,81,62,30,82
93143,33294,36194,84505,05854,87834,78812,97640,23718,8272,8272,7889,8599,5444,6743,0476,7810,6371,2971,7325,687,928,176,03,94,63,00,91720,46238,85437,02342,96158,19088,21463,57310,53332,6645,6645,5537,5400,7620,9674,5497,9306,9920,5132,4091,126,655,658,34,90,96,19,03096,58682,04578,29574,24877,52536,80289,13331,15632,3136,3136,0329,0063,5939,9999,8675,0488,7855,3699,9768,128,326,981,82,36,62,41
91720,46238,85437,02342,96158,19088,21463,57310,53332,6645,6645,5537,5400,7620,9674,5497,9306,9920,5132,4091,126,655,658,34,90,96,19,96177,66140,94217,08508,36240,17987,67583,17113,10151,9808,9808,3449,4965,4217,2257,5977,4953,3851,1657,1320,574,130,069,81,62,30,82,31221,67255,44069,84551,96767,39359,09902,17284,67390,0412,0412,1704,1549,2348,5252,6717,7041,5213,7569,9200,772,023,654,83,03,29,13
96177,66140,94217,08508,36240,17987,67583,17113,10151,9808,9808,3449,4965,4217,2257,5977,4953,3851,1657,1320,574,130,069,81,62,30,82,03096,58682,04578,29574,24877,52536,80289,13331,15632,3136,3136,0329,0063,5939,9999,8675,0488,7855,3699,9768,128,326,981,82,36,62,41,29578,41490,77307,19069,42148,38797,09499,91318,86136,9297,9297,7950,4971,2306,2157,7354,3010,7317,5375,6870,012,497,756,83,65,77,27
03096,58682,04578,29574,24877,52536,80289,13331,15632,3136,3136,0329,0063,5939,9999,8675,0488,7855,3699,9768,128,326,981,82,36,62,41,31221,67255,44069,84551,96767,39359,09902,17284,67390,0412,0412,1704,1549,2348,5252,6717,7041,5213,7569,9200,772,023,654,83,03,29,13,12662,00576,93787,32156,42431,29249,41410,54961,60765,0648,0648,9835,4471,5979,6116,9869,4838,4220,8575,1003,621,691,365,28,23,46,17
31221,67255,44069,84551,96767,39359,09902,17284,67390,0412,0412,1704,1549,2348,5252,6717,7041,5213,7569,9200,772,023,654,83,03,29,13,29578,41490,77307,19069,42148,38797,09499,91318,86136,9297,9297,7950,4971,2306,2157,7354,3010,7317,5375,6870,012,497,756,83,65,77,27,69569,61203,73263,18649,84901,89375,86751,78669,51386,7443,7443,4687,1581,6032,4586,4461,6519,2101,3949,2044,542,992,717,25,74,67,96
29578,41490,77307,19069,42148,38797,09499,91318,86136,9297,9297,7950,4971,2306,2157,7354,3010,7317,5375,6870,012,497,756,83,65,77,27,12662,00576,93787,32156,42431,29249,41410,54961,60765,0648,0648,9835,4471,5979,6116,9869,4838,4220,8575,1003,621,691,365,28,23,46,17,69654,16245,33225,02470,23147,94734,86411,41723,49455,0081,0081,2969,5108,2015,4337,1504,6374,5008,6549,1387,676,179,850,51,12,01,54
12662,00576,93787,32156,42431,29249,41410,54961,60765,0648,0648,9835,4471,5979,6116,9869,4838,4220,8575,1003,621,691,365,28,23,46,17,69569,61203,73263,18649,84901,89375,86751,78669,51386,7443,7443,4687,1581,6032,4586,4461,6519,2101,3949,2044,542,992,717,25,74,67,96,49222,63538,71869,77421,81951,18863,87208,05298,50878,0442,0442,6356,4382,2086,1323,1891,2984,4524,6254,5562,857,378,081,85,08,47,84
69569,61203,73263,18649,84901,89375,86751,78669,51386,7443,7443,4687,1581,6032,4586,4461,6519,2101,3949,2044,542,992,717,25,74,67,96,69654,16245,33225,02470,23147,94734,86411,41723,49455,0081,0081,2969,5108,2015,4337,1504,6374,5008,6549,1387,676,179,850,51,12,01,54,14915,55465,93226,31112,59442,29637,10137,05377,61466,0008,0008,7880,4962,4784,5590,9627,6847,7814,1733,5166,210,716,940,70,13,24,53
69654,16245,33225,02470,23147,94734,86411,41723,49455,0081,0081,2969,5108,2015,4337,1504,6374,5008,6549,1387,676,179,850,51,12,01,54,49222,63538,71869,77421,81951,18863,87208,05298,50878,0442,0442,6356,4382,2086,1323,1891,2984,4524,6254,5562,857,378,081,85,08,47,84,79356,52734,90892,93815,05490,57557,19697,57025,63011,2298,2298,4737,8180,8424,2685,2756,0492,9105,5170,6907,620,158,866,32,96,68,67
49222,63538,71869,77421,81951,18863,87208,05298,50878,0442,0442,6356,4382,2086,1323,1891,2984,4524,6254,5562,857,378,081,85,08,47,84,14915,55465,93226,31112,59442,29637,10137,05377,61466,0008,0008,7880,4962,4784,5590,9627,6847,7814,1733,5166,210,716,940,70,13,24,53,08030,38852,56136,06754,21710,74178,38100,56798,20425,9110,9110,4243,2653,8836,8285,4962,3660,6077,2008,9786,099,733,521,66,40,07,33
14915,55465,93226,31112,59442,29637,10137,05377,61466,0008,0008,7880,4962,4784,5590,9627,6847,7814,1733,5166,210,716,940,70,13,24,53,79356,52734,90892,93815,05490,57557,19697,57025,63011,2298,2298,4737,8180,8424,2685,2756,0492,9105,5170,6907,620,158,866,32,96,68,67,68455,71702,21635,80267,10913,30519,43767,43660,39872,7747,7747,6307,1236,8129,7797,2514,3675,9242,7572,0525,156,230,899,53,80,08,70
79356,52734,90892,93815,05490,57557,19697,57025,63011,2298,2298,4737,8180,8424,2685,2756,0492,9105,5170,6907,620,158,866,32,96,68,67,08030,38852,56136,06754,21710,74178,38100,56798,20425,9110,9110,4243,2653,8836,8285,4962,3660,6077,2008,9786,099,733,521,66,40,07,33,29665,98527,63140,87660,23673,58241,72142,72330,44295,5762,5762,5474,4596,9590,7492,4216,1493,4247,0993,5481,398,244,570,36,16,22,02
08030,38852,56136,06754,21710,74178,38100,56798,20425,9110,9110,4243,2653,8836,8285,4962,3660,6077,2008,9786,099,733,521,66,40,07,33,68455,71702,21635,80267,10913,30519,43767,43660,39872,7747,7747,6307,1236,8129,7797,2514,3675,9242,7572,0525,156,230,899,53,80,08,70,75644,57606,63674,36148,86656,34794,59282,08413,50512,3119,3119,8670,9021,1453,9874,4041,5134,6010,3175,9653,926,153,257,85,82,39,55
68455,71702,21635,80267,10913,30519,43767,43660,39872,7747,7747,6307,1236,8129,7797,2514,3675,9242,7572,0525,156,230,899,53,80,08,70,29665,98527,63140,87660,23673,58241,72142,72330,44295,5762,5762,5474,4596,9590,7492,4216,1493,4247,0993,5481,398,244,570,36,16,22,02,58237,86386,55618,55079,77084,29451,40734,12438,69222,8148,8148,0250,9585,5850,5157,7721,9862,7831,0853,3972,034,559,447,28,92,86,13
29665,98527,63140,87660,23673,58241,72142,72330,44295,5762,5762,5474,4596,9590,7492,4216,1493,4247,0993,5481,398,244,570,36,16,22,02,75644,57606,63674,36148,86656,34794,59282,08413,50512,3119,3119,8670,9021,1453,9874,4041,5134,6010,3175,9653,926,153,257,85,82,39,55,26134,43013,00852,99445,85767,01056,46047,74937,77665,7369,7369,8101,6011,5587,4097,7235,9374,1435,2214,5075,712,026,966,68,72,26,77
75644,57606,63674,36148,86656,34794,59282,08413,50512,3119,3119,8670,9021,1453,9874,4041,5134,6010,3175,9653,926,153,257,85,82,39,55,58237,86386,55618,55079,77084,29451,40734,12438,69222,8148,8148,0250,9585,5850,5157,7721,9862,7831,0853,3972,034,559,447,28,92,86,13,04926,29442,52202,31234,96368,20269,06381,05483,20473,2447,2447,0280,6208,8060,8752,3112,7347,0633,8887,9357,283,335,709,41,95,33,38
58237,86386,55618,55079,77084,29451,40734,12438,69222,8148,8148,0250,9585,5850,5157,7721,9862,7831,0853,3972,034,559,447,28,92,86,13,26134,43013,00852,99445,85767,01056,46047,74937,77665,7369,7369,8101,6011,5587,4097,7235,9374,1435,2214,5075,712,026,966,68,72,26,77,68515,39283,46685,56957,75595,46780,86941,33873,30949,8143,8143,7311,3950,3152,6637,8684,6086,1250,7063,4772,290,672,167,02,93,29,61
26134,43013,00852,99445,85767,01056,46047,74937,77665,7369,7369,8101,6011,5587,4097,7235,9374,1435,2214,5075,712,026,966,68,72,26,77,04926,29442,52202,31234,96368,20269,06381,05483,20473,2447,2447,0280,6208,8060,8752,3112,7347,0633,8887,9357,283,335,709,41,95,33,38,99739,89184,40921,60155,58162,79794,79465,85471,96447,0887,0887,0132,7347,4588,0970,0606,5011,5411,3295,2986,776,786,485,21,98,96,58
04926,29442,52202,31234,96368,20269,06381,05483,20473,2447,2447,0280,6208,8060,8752,3112,7347,0633,8887,9357,283,335,709,41,95,33,38,68515,39283,46685,56957,75595,46780,86941,33873,30949,8143,8143,7311,3950,3152,6637,8684,6086,1250,7063,4772,290,672,167,02,93,29,61,06832,53145,53763,29084,66500,20091,52922,88007,55525,3072,3072,2558,4030,0316,7054,1471,1182,7618,7303,1810,144,284,920,43,56,39,75
68515,39283,46685,56957,75595,46780,86941,33873,30949,8143,8143,7311,3950,3152,6637,8684,6086,1250,7063,4772,290,672,167,02,93,29,61,99739,89184,40921,60155,58162,79794,79465,85471,96447,0887,0887,0132,7347,4588,0970,0606,5011,5411,3295,2986,776,786,485,21,98,96,58,99135,03401,22416,69194,41006,79099,34228,39931,74706,4730,4730,1056,7913,0835,3862,0876,2311,3542,9176,1023,899,448,545,86,83,73,95
99739,89184,40921,60155,58162,79794,79465,85471,96447,0887,0887,0132,7347,4588,0970,0606,5011,5411,3295,2986,776,786,485,21,98,96,58,06832,53145,53763,29084,66500,20091,52922,88007,55525,3072,3072,2558,4030,0316,7054,1471,1182,7618,7303,1810,144,284,920,43,56,39,75,90043,23708,15164,14003,48319,69262,07545,08459,05305,8153,8153,4918,7180,5885,2553,0125,6739,1910,4054,0825,065,745,653,44,73,53,42
06832,53145,53763,29084,66500,20091,52922,88007,55525,3072,3072,2558,4030,0316,7054,1471,1182,7618,7303,1810,144,284,920,43,56,39,75,99135,03401,22416,69194,41006,79099,34228,39931,74706,4730,4730,1056,7913,0835,3862,0876,2311,3542,9176,1023,899,448,545,86,83,73,95,75705,94181,77276,26909,31896,33132,42108,09850,86571,6007,6007,2139,5377,1913,8889,5349,7432,5305,7879,3096,719,343,312,18,21,74,90
99135,03401,22416,69194,41006,79099,34228,39931,74706,4730,4730,1056,7913,0835,3862,0876,2311,3542,9176,1023,899,448,545,86,83,73,95,90043,23708,15164,14003,48319,69262,07545,08459,05305,8153,8153,4918,7180,5885,2553,0125,6739,1910,4054,0825,065,745,653,44,73,53,42,68218,50910,32356,28617,78148,40522,88944,49406,12737,3360,3360,3868,0932,3969,4770,2827,3145,1375,9987,8178,599,727,961,69,63,43,34
90043,23708,15164,14003,48319,69262,07545,08459,05305,8153,8153,4918,7180,5885,2553,0125,6739,1910,4054,0825,065,745,653,44,73,53,42,75705,94181,77276,26909,31896,33132,42108,09850,86571,6007,6007,2139,5377,1913,8889,5349,7432,5305,7879,3096,719,343,312,18,21,74,90,48145,09500,30105,15223,30969,61488,96739,78029,57542,5337,5337,1478,9575,5666,2382,6651,3181,9703,1466,6514,804,724,288,88,97,07,90
75705,94181,77276,26909,31896,33132,42108,09850,86571,6007,6007,2139,5377,1913,8889,5349,7432,5305,7879,3096,719,343,312,18,21,74,90,68218,50910,32356,28617,78148,40522,88944,49406,12737,3360,3360,3868,0932,3969,4770,2827,3145,1375,9987,8178,599,727,961,69,63,43,34,35128,62713,20359,73758,53564,77328,65062,90851,90030,1226,1226,2246,1603,7879,7357,6641,4876,5847,3992,3457,853,512,498,86,64,46,53
68218,50910,32356,28617,78148,40522,88944,49406,12737,3360,3360,3868,0932,3969,4770,2827,3145,1375,9987,8178,599,727,961,69,63,43,34,48145,09500,30105,15223,30969,61488,96739,78029,57542,5337,5337,1478,9575,5666,2382,6651,3181,9703,1466,6514,804,724,288,88,97,07,90,47019,34645,75635,81081,01237,97575,41873,71518,81155,9165,9165,5112,0470,7877,8964,1825,5654,1014,5895,2811,480,737,264,90,88,96,22
48145,09500,30105,15223,30969,61488,96739,78029,57542,5337,5337,1478,9575,5666,2382,6651,3181,9703,1466,6514,804,724,288,88,97,07,90,35128,62713,20359,73758,53564,77328,65062,90851,90030,1226,1226,2246,1603,7879,7357,6641,4876,5847,3992,3457,853,512,498,86,64,46,53,82524,34244,34070,44290,97357,76471,43109,97496,53085,2648,2648,8832,1319,7867,5675,1449,7035,6373,0023,6964,961,460,921,11,49,01,76
35128,62713,20359,73758,53564,77328,65062,90851,90030,1226,1226,2246,1603,7879,7357,6641,4876,5847,3992,3457,853,512,498,86,64,46,53,47019,34645,75635,81081,01237,97575,41873,71518,81155,9165,9165,5112,0470,7877,8964,1825,5654,1014,5895,2811,480,737,264,90,88,96,22,39416,60168,20593,20897,18791,46357,60806,46604,36921,0382,0382,7935,8299,4714,7120,1470,0246,0814,8203,0885,878,694,346,14,41,17,70
47019,34645,75635,81081,01237,97575,41873,71518,81155,9165,9165,5112,0470,7877,8964,1825,5654,1014,5895,2811,480,737,264,90,88,96,22,82524,34244,34070,44290,97357,76471,43109,97496,53085,2648,2648,8832,1319,7867,5675,1449,7035,6373,0023,6964,961,460,921,11,49,01,76,22850,82277,81096,93261,02877,74685,95175,30925,12584,2427,2427,1205,7978,1079,4122,6096,5939,7412,0949,9477,722,510,017,81,90,35,44
82524,34244,34070,44290,97357,76471,43109,97496,53085,2648,2648,8832,1319,7867,5675,1449,7035,6373,0023,6964,961,460,921,11,49,01,76,39416,60168,20593,20897,18791,46357,60806,46604,36921,0382,0382,7935,8299,4714,7120,1470,0246,0814,8203,0885,878,694,346,14,41,17,70,91214,39092,49787,32635,92715,73561,29872,93170,54264,9902,9902,8119,1994,4505,3125,1093,4267,8324,9489,9241,513,367,957,59,54,16,83
39416,60168,20593,20897,18791,46357,60806,46604,36921,0382,0382,7935,8299,4714,7120,1470,0246,0814,8203,0885,878,694,346,14,41,17,70,22850,82277,81096,93261,02877,74685,95175,30925,12584,2427,2427,1205,7978,1079,4122,6096,5939,7412,0949,9477,722,510,017,81,90,35,44,72328,18300,24627,00463,65434,30534,72131,43422,59804,3693,3693,7732,8131,5045,7883,4890,7025,7849,0149,6971,556,658,101,49,13,80,66
22850,82277,81096,93261,02877,74685,95175,30925,12584,2427,2427,1205,7978,1079,4122,6096,5939,7412,0949,9477,722,510,017,81,90,35,44,91214,39092,49787,32635,92715,73561,29872,93170,54264,9902,9902,8119,1994,4505,3125,1093,4267,8324,9489,9241,513,367,957,59,54,16,83,15132,40702,72270,67668,18778,34990,22643,61605,55842,0742,0742,6556,9936,5684,2594,8724,4960,4914,7082,4261,445,791,086,97,64,45,18
91214,39092,49787,32635,92715,73561,29872,93170,54264,9902,9902,8119,1994,4505,3125,1093,4267,8324,9489,9241,513,367,957,59,54,16,83,72328,18300,24627,00463,65434,30534,72131,43422,59804,3693,3693,7732,8131,5045,7883,4890,7025,7849,0149,6971,556,658,101,49,13,80,66,81258,34812,71321,79016,26210,05924,04724,87059,91779,8121,8121,1132,6985,0287,2112,6748,7196,3282,3525,4315,675,192,917,05,62,09,93
72328,18300,24627,00463,65434,30534,72131,43422,59804,3693,3693,7732,8131,5045,7883,4890,7025,7849,0149,6971,556,658,101,49,13,80,66,15132,40702,72270,67668,18778,34990,22643,61605,55842,0742,0742,6556,9936,5684,2594,8724,4960,4914,7082,4261,445,791,086,97,64,45,18,08662,26799,64523,44627,28162,63170,19235,82400,66063,9079,9079,1604,4432,5724,5203,0945,1099,9480,9851,7797,303,817,368,72,94,88,96
15132,40702,72270,67668,18778,34990,22643,61605,55842,0742,0742,6556,9936,5684,2594,8724,4960,4914,7082,4261,445,791,086,97,64,45,18,81258,34812,71321,79016,26210,05924,04724,87059,91779,8121,8121,1132,6985,0287,2112,6748,7196,3282,3525,4315,675,192,917,05,62,09,93,23203,26852,05550,03752,89514,54028,07568,80826,24405,2081,2081,4215,8054,6680,7611,5962,8304,5487,8080,7280,768,781,563,04,72,10,05
81258,34812,71321,79016,26210,05924,04724,87059,91779,8121,8121,1132,6985,0287,2112,6748,7196,3282,3525,4315,675,192,917,05,62,09,93,08662,26799,64523,44627,28162,63170,19235,82400,66063,9079,9079,1604,4432,5724,5203,0945,1099,9480,9851,7797,303,817,368,72,94,88,96,72838,11591,24855,60826,80700,78210,67512,08186,00145,3190,3190,7922,0854,1152,1165,8457,2606,2513,2653,7610,950,714,590,39,44,24,72
08662,26799,64523,44627,28162,63170,19235,82400,66063,9079,9079,1604,4432,5724,5203,0945,1099,9480,9851,7797,303,817,368,72,94,88,96,23203,26852,05550,03752,89514,54028,07568,80826,24405,2081,2081,4215,8054,6680,7611,5962,8304,5487,8080,7280,768,781,563,04,72,10,05,78933,66194,19968,83083,00385,96447,82121,35121,39357,2720,2720,9092,0142,0349,0382,3041,9900,0945,0691,6390,593,998,634,05,16,06,35
23203,26852,05550,03752,89514,54028,07568,80826,24405,2081,2081,4215,8054,6680,7611,5962,8304,5487,8080,7280,768,781,563,04,72,10,05,72838,11591,24855,60826,80700,78210,67512,08186,00145,3190,3190,7922,0854,1152,1165,8457,2606,2513,2653,7610,950,714,590,39,44,24,72,13194,32444,78344,53632,82654,89213,86566,70425,03981,2993,2993,7281,0655,1786,2375,1888,1249,1066,4202,1943,325,265,220,15,64,62,54
72838,11591,24855,60826,80700,78210,67512,08186,00145,3190,3190,7922,0854,1152,1165,8457,2606,2513,2653,7610,950,714,590,39,44,24,72,78933,66194,19968,83083,00385,96447,82121,35121,39357,2720,2720,9092,0142,0349,0382,3041,9900,0945,0691,6390,593,998,634,05,16,06,35,68886,01023,89540,85790,20978,55406,22869,80675,93448,9713,9713,6550,8057,6985,5551,9143,4823,6513,5994,7988,363,743,826,95,12,65,51
78933,66194,19968,83083,00385,96447,82121,35121,39357,2720,2720,9092,0142,0349,0382,3041,9900,0945,0691,6390,593,998,634,05,16,06,35,13194,32444,78344,53632,82654,89213,86566,70425,03981,2993,2993,7281,0655,1786,2375,1888,1249,1066,4202,1943,325,265,220,15,64,62,54,23974,69288,38606,73498,38427,68078,02518,89471,68923,2575,2575,9718,3991,0337,3042,9750,3758,7465,3460,1873,916,340,296,46,76,11,17
13194,32444,78344,53632,82654,89213,86566,70425,03981,2993,2993,7281,0655,1786,2375,1888,1249,1066,4202,1943,325,265,220,15,64,62,54,68886,01023,89540,85790,20978,55406,22869,80675,93448,9713,9713,6550,8057,6985,5551,9143,4823,6513,5994,7988,363,743,826,95,12,65,51,42318,76832,08069,26211,86569,98981,87412,70283,92334,0659,0659,4334,4992,6432,8636,2242,1507,7424,5973,7268,875,032,265,83,58,93,16
68886,01023,89540,85790,20978,55406,22869,80675,93448,9713,9713,6550,8057,6985,5551,9143,4823,6513,5994,7988,363,743,826,95,12,65,51,23974,69288,38606,73498,38427,68078,02518,89471,68923,2575,2575,9718,3991,0337,3042,9750,3758,7465,3460,1873,916,340,296,46,76,11,17,59535,35859,72824,27415,52229,68383,93023,58756,24919,2437,2437,5354,7634,6269,5399,8086,0067,9596,1845,3555,294,542,112,73,23,96,82
23974,69288,38606,73498,38427,68078,02518,89471,68923,2575,2575,9718,3991,0337,3042,9750,3758,7465,3460,1873,916,340,296,46,76,11,17,42318,76832,08069,26211,86569,98981,87412,70283,92334,0659,0659,4334,4992,6432,8636,2242,1507,7424,5973,7268,875,032,265,83,58,93,16,51489,75455,17943,89793,80296,48080,70610,61349,22637,1509,1509,9181,3779,5017,4737,9228,2878,4363,7804,2256,599,651,662,25,70,00,50
42318,76832,08069,26211,86569,98981,87412,70283,92334,0659,0659,4334,4992,6432,8636,2242,1507,7424,5973,7268,875,032,265,83,58,93,16,59535,35859,72824,27415,52229,68383,93023,58756,24919,2437,2437,5354,7634,6269,5399,8086,0067,9596,1845,3555,294,542,112,73,23,96,82,54448,57599,34440,45550,77286,56865,09229,73081,05915,8376,8376,4308,9334,0138,8871,1788,9069,5168,8634,4455,382,518,734,64,61,14,71
59535,35859,72824,27415,52229,68383,93023,58756,24919,2437,2437,5354,7634,6269,5399,8086,0067,9596,1845,3555,294,542,112,73,23,96,82,51489,75455,17943,89793,80296,48080,70610,61349,22637,1509,1509,9181,3779,5017,4737,9228,2878,4363,7804,2256,599,651,662,25,70,00,50,14832,84157,97791,02659,70015,05880,21228,97250,01600,3106,3106,6587,9562,0681,5976,0268,1665,1710,6241,9812,610,309,430,87,82,31,23
